"utm","x","y"
"UJ77",-4.454137139,39.5155479545
"UJ87",-4.33783721245,39.5169447336
"UJ97",-4.22152952695,39.5182251989
"VJ07",-4.10521475623,39.5193893284
"VJ17",-3.98889357429,39.5204371022
"VJ27",-3.87256665537,39.5213685021
"VJ37",-3.75623467392,39.5221835121
"VJ47",-3.63989830457,39.5228821182
"VJ57",-3.5235582221,39.5234643083
"VJ67",-3.40721510144,39.5239300724
"VJ77",-3.29086961764,39.5242794025
"VJ87",-3.17452244581,39.5245122926
"VJ97",-3.05817426114,39.5246287387
"WJ07",-2.94182573886,39.5246287387
"WJ17",-2.82547755419,39.5245122926
"WJ27",-2.70913038236,39.5242794025
"WJ37",-2.59278489856,39.5239300724
"WJ47",-2.4764417779,39.5234643083
"WJ57",-2.36010169543,39.5228821182
"WJ67",-2.24376532608,39.5221835121
"WJ77",-2.12743334463,39.5213685021
"WJ87",-2.01110642571,39.5204371022
"WJ97",-1.89478524377,39.5193893284
"XJ07",-1.77847047305,39.5182251989
"XJ17",-1.66216278755,39.5169447336
"XJ27",-1.545862861,39.5155479545
"XJ37",-1.42957136689,39.5140348858
"XJ47",-1.31328897834,39.5124055535
"XJ57",-1.19701636819,39.5106599855
"XJ67",-1.0807542089,39.508798212
"XJ77",-0.964503172558,39.506820265
"XJ87",-0.848263930833,39.5047261784
"XJ97",-0.732037154977,39.5025159883
"YJ07",-0.615823515784,39.5001897328
"YJ17",-0.499623683569,39.4977474517
"YJ27",-0.383438328148,39.4951891871
"YJ37",-0.267268118806,39.4925149829
"ED25",3.29044703382,39.3440562728
"ED15",3.17439985794,39.3442884812
"ED05",3.05835131415,39.3444044296
"PD46",-7.31578973494,39.4223339844
"DD95",2.9423018909,39.3444041866
"PD56",-7.19966676582,39.4205940838
"DD85",2.82625340374,39.3442893546
"PD66",-7.08355468839,39.4187382243
"DD75",2.71020519878,39.3440591219
"PD76",-6.96745277308,39.4167674615
"PD86",-6.85136349074,39.4146797064
"PD96",-6.73528565839,39.41247716
"QD06",-6.61922191686,39.4101599981
"QD16",-6.50317126641,39.4077248133
"QD26",-6.38713454497,39.4051738737
"QD36",-6.27111357263,39.4025096021
"QD46",-6.15510877423,39.39972978
"QD56",-6.04864296135,39.3967807964
"TJ46",-5.95168441233,39.3967808706
"TJ56",-5.84521884802,39.3997297142
"TJ66",-5.72921351875,39.4025109512
"TJ76",-5.6131924527,39.405176662
"TJ86",-5.49715631531,39.4077268008
"TJ96",-5.3811057726,39.4101613239
"UJ06",-5.26504149108,39.4124801896
"UJ16",-5.14896413777,39.414683358
"UJ26",-5.03287438016,39.4167707914
"UJ36",-4.9167728862,39.4187424539
"UJ46",-4.80066032424,39.4205983116
"UJ56",-4.68453736308,39.4223383328
"UJ66",-4.56840467184,39.4239624874
"UJ76",-4.45226292003,39.4254707477
"UJ86",-4.33611277749,39.4268630877
"UJ96",-4.21995491435,39.4281394834
"VJ06",-4.10379000102,39.429299913
"VJ16",-3.98761870818,39.4303443565
"VJ26",-3.87144170673,39.431272796
"VJ36",-3.75525966778,39.4320852154
"VJ46",-3.63907326263,39.4327816009
"VJ56",-3.52288316274,39.4333619404
"VJ66",-3.40669003969,39.433826224
"VJ76",-3.29049456518,39.4341744436
"VJ86",-3.17429741099,39.4344065934
"VJ96",-3.05809924898,39.4345226693
"WJ06",-2.94190075102,39.4345226693
"WJ16",-2.82570258901,39.4344065934
"WJ26",-2.70950543482,39.4341744436
"WJ36",-2.59330996031,39.433826224
"WJ46",-2.47711683726,39.4333619404
"WJ56",-2.36092673737,39.4327816009
"WJ66",-2.24474033222,39.4320852154
"WJ76",-2.12855829327,39.431272796
"WJ86",-2.01238129182,39.4303443565
"WJ96",-1.89620999898,39.429299913
"XJ06",-1.78004508565,39.4281394834
"XJ16",-1.66388722251,39.4268630877
"XJ26",-1.54773707997,39.4254707477
"XJ36",-1.43159532816,39.4239624874
"XJ46",-1.31546263692,39.4223383328
"XJ56",-1.19933967576,39.4205983116
"XJ66",-1.0832271138,39.4187424539
"XJ76",-0.96712561984,39.4167707914
"XJ86",-0.85103586223,39.414683358
"XJ96",-0.734958508919,39.4124801896
"YJ06",-0.618894227399,39.4101613239
"YJ16",-0.502843684687,39.4077268008
"YJ26",-0.386807547305,39.405176662
"YJ36",-0.27078648125,39.4025109512
"PD45",-7.31795314699,39.3322658455
"ED04",3.05827623857,39.2542953798
"PD55",-7.20197956493,39.3305302385
"PD65",-7.08601597795,39.328681212
"PD75",-6.97006294259,39.3267165473
"PD85",-6.8541224544,39.3246353059
"PD95",-6.73819338607,39.3224396283
"QD05",-6.62227832405,39.3201296803
"QD15",-6.50637588861,39.3177031772
"QD25",-6.39048871992,39.3151602789
"QD35",-6.27461562767,39.3125031405
"QD45",-6.15875918351,39.3097320366
"QD55",-6.05050479622,39.3067548199
"TJ45",-5.94982192177,39.3067547842
"TJ55",-5.8415678221,39.3097328622
"TJ65",-5.72571089319,39.3125052608
"TJ75",-5.60983830496,39.3151624996
"TJ85",-5.49395071962,39.3177045332
"TJ95",-5.37804879988,39.320131318
"UJ05",-5.26213320901,39.3224428125
"UJ15",-5.14620461075,39.3246389771
"UJ25",-5.03026366931,39.3267197742
"UJ35",-4.91431104935,39.328685168
"UJ45",-4.79834741596,39.330535125
"UJ55",-4.68237343462,39.3322696134
"UJ65",-4.56638977119,39.3338886035
"UJ75",-4.45039709186,39.3353920675
"UJ85",-4.33439606318,39.3367799797
"UJ95",-4.21838735198,39.3380523162
"VJ05",-4.10237162536,39.3392090552
"VJ15",-3.98634955071,39.3402501769
"VJ25",-3.87032179561,39.3411756634
"VJ35",-3.75428902787,39.3419854989
"VJ45",-3.63825191547,39.3426796694
"VJ55",-3.52221112656,39.343258163
"VJ65",-3.40616732941,39.3437209698
"VJ75",-3.2901211924,39.3440680818
"VJ85",-3.17407338401,39.3442994931
"VJ95",-3.05802457277,39.3444151998
"WJ05",-2.94197542723,39.3444151998
"WJ15",-2.82592661599,39.3442994931
"WJ25",-2.7098788076,39.3440680818
"WJ35",-2.59383267059,39.3437209698
"WJ45",-2.47778887344,39.343258163
"WJ55",-2.36174808453,39.3426796694
"WJ65",-2.24571097213,39.3419854989
"WJ75",-2.12967820439,39.3411756634
"WJ85",-2.01365044929,39.3402501769
"WJ95",-1.89762837464,39.3392090552
"XJ05",-1.78161264802,39.3380523162
"XJ15",-1.66560393682,39.3367799797
"XJ25",-1.54960290814,39.3353920675
"XJ35",-1.43361022881,39.3338886035
"XJ45",-1.31762656538,39.3322696134
"XJ55",-1.20165258404,39.330535125
"XJ65",-1.08568895065,39.328685168
"XJ75",-0.96973633069,39.3267197742
"XJ85",-0.85379538925,39.3246389771
"XJ95",-0.737866790987,39.3224428125
"YJ05",-0.621951200116,39.320131318
"YJ15",-0.506049280383,39.3177045332
"YJ25",-0.390161695037,39.3151624996
"YJ35",-0.274289106813,39.3125052608
"PD54",-7.20428161032,39.2404650061
"DD93",2.9424488829,39.1641860009
"PD64",-7.08846589271,39.2386227931
"PD74",-6.97266198053,39.2366642983
"PD84",-6.85686861995,39.2345894381
"PD94",-6.74108861182,39.2324006413
"QD04",-6.62532060248,39.2300978279
"QD14",-6.50956705823,39.2276789418
"QD24",-6.39382739111,39.2251450671
"QD34",-6.27810208809,39.222496243
"QD44",-6.16239280961,39.2197326125
"QD54",-6.05235874432,39.2167260231
"TJ44",-5.94796774379,39.2167264643
"TJ54",-5.83793311721,39.2197343315
"TJ64",-5.72222392704,39.222497914
"TJ74",-5.60649915445,39.2251467022
"TJ84",-5.4907594584,39.227680651
"TJ94",-5.37500549839,39.2300997171
"UJ04",-5.25923793442,39.232403859
"UJ14",-5.14345742699,39.2345930374
"UJ24",-5.02766463705,39.2366672149
"UJ34",-4.91186022601,39.2386263559
"UJ44",-4.7960448557,39.2404704271
"UJ54",-4.68021918833,39.2421993967
"UJ64",-4.56438388648,39.2438132353
"UJ74",-4.4485396131,39.2453119152
"UJ84",-4.33268703144,39.2466954108
"UJ94",-4.21682680506,39.2479636983
"VJ04",-4.10095959779,39.2491167561
"VJ14",-3.98508607372,39.2501545644
"VJ24",-3.86920689717,39.2510771054
"VJ34",-3.75332273264,39.2518843634
"VJ44",-3.63743424485,39.2525763245
"VJ54",-3.52154209864,39.2531529769
"VJ64",-3.405646959,39.2536143106
"VJ74",-3.28974949103,39.2539603179
"VJ84",-3.17385035989,39.2541909926
"VJ94",-3.05795023085,39.254306331
"WJ04",-2.94204976915,39.254306331
"WJ14",-2.82614964011,39.2541909926
"WJ24",-2.71025050897,39.2539603179
"WJ34",-2.594353041,39.2536143106
"WJ44",-2.47845790136,39.2531529769
"WJ54",-2.36256575515,39.2525763245
"WJ64",-2.24667726736,39.2518843634
"WJ74",-2.13079310283,39.2510771054
"WJ84",-2.01491392628,39.2501545644
"WJ94",-1.89904040221,39.2491167561
"XJ04",-1.78317319494,39.2479636983
"XJ14",-1.66731296856,39.2466954108
"XJ24",-1.5514603869,39.2453119152
"XJ34",-1.43561611352,39.2438132353
"XJ44",-1.31978081167,39.2421993967
"XJ54",-1.2039551443,39.2404704271
"XJ64",-1.08813977399,39.2386263559
"XJ74",-0.97233536295,39.2366672149
"XJ84",-0.856542573014,39.2345930374
"XJ94",-0.74076206558,39.232403859
"YJ04",-0.62499450161,39.2300997171
"YJ14",-0.509240541598,39.227680651
"YJ24",-0.393500845551,39.2251467022
"YJ34",-0.277776072962,39.222497914
"YJ44",-0.162066882787,39.2197343315
"CD73",1.55363531915,39.155224999
"CD63",1.43793882858,39.1537311585
"PD53",-7.206572885,39.1503983912
"PD63",-7.09090570037,39.1485619488
"PD73",-6.97524891768,39.1466106041
"PD83",-6.85960302852,39.1445421704
"PD93",-6.74397040887,39.1423601668
"QD03",-6.62834975296,39.1400645232
"QD13",-6.51274351962,39.1376531603
"QD23",-6.39715065461,39.1351282404
"QD33",-6.28157348505,39.1324877532
"QD43",-6.16601128837,39.1297327294
"QD53",-6.05420359391,39.1266956297
"TJ43",-5.94612183036,39.1266959856
"TJ53",-5.83431465324,39.1297341245
"TJ63",-5.7187525434,39.132488913
"TJ73",-5.60317492749,39.135129272
"TJ83",-5.48758246124,39.1376551563
"TJ93",-5.37197580094,39.140066523
"UJ03",-5.25635560337,39.1423633309
"UJ13",-5.1407225258,39.1445455407
"UJ23",-5.02507722596,39.1466131153
"UJ33",-4.90942036202,39.1485660193
"UJ43",-4.79375259257,39.1504042194
"UJ53",-4.67807457657,39.1521276842
"UJ63",-4.56238697338,39.1537363842
"UJ73",-4.44669044267,39.1552302921
"UJ83",-4.33098564447,39.1566093821
"UJ93",-4.21527323907,39.1578736309
"VJ03",-4.09955388706,39.1590230167
"VJ13",-3.98382824926,39.16005752
"VJ23",-3.86809698672,39.160977123
"VJ33",-3.75236076071,39.1617818101
"VJ43",-3.63662023266,39.1624715673
"VJ53",-3.52087606417,39.1630463831
"VJ63",-3.40512891694,39.1635062475
"VJ73",-3.28937945281,39.1638511527
"VJ83",-3.1736283337,39.1640810928
"VJ93",-3.05787622157,39.1641960638
"WJ03",-2.94212377843,39.1641960638
"WJ13",-2.8263716663,39.1640810928
"WJ23",-2.71062054719,39.1638511527
"WJ33",-2.59487108306,39.1635062475
"WJ43",-2.47912393583,39.1630463831
"WJ53",-2.36337976734,39.1624715673
"WJ63",-2.24763923929,39.1617818101
"WJ73",-2.13190301328,39.160977123
"WJ83",-2.01617175074,39.16005752
"WJ93",-1.90044611294,39.1590230167
"XJ03",-1.78472676093,39.1578736309
"XJ13",-1.66901435553,39.1566093821
"XJ23",-1.55330955733,39.1552302921
"XJ33",-1.43761302662,39.1537363842
"XJ43",-1.32192542343,39.1521276842
"XJ53",-1.20624740743,39.1504042194
"XJ63",-1.09057963798,39.1485660193
"XJ73",-0.974922774036,39.1466131153
"XJ83",-0.859277474196,39.1445455407
"XJ93",-0.743644396627,39.1423633309
"YJ03",-0.628024199058,39.140066523
"YJ13",-0.512417538759,39.1376551563
"YJ23",-0.396825072514,39.135129272
"YJ33",-0.281247456598,39.132488913
"YJ43",-0.165685346755,39.1297341245
"CD82",1.67103358497,39.066515861
"CD72",1.55547584083,39.0651422903
"CD62",1.43992591843,39.0636541118
"CD52",1.3243858674,39.0620501485
"PD62",-7.09333368481,39.0585007949
"PD72",-6.97782378704,39.0565554795
"PD82",-6.86232566634,39.0544935073
"PD92",-6.74683881933,39.0523181967
"QD02",-6.63136586128,39.050029745
"QD12",-6.51590537072,39.0476257881
"QD22",-6.4004599839,39.0451088054
"QD32",-6.28502886169,39.0424776253
"QD42",-6.16961265977,39.0397322838
"QD52",-6.05604112212,39.0366637811
"TJ42",-5.9442841474,39.036663436
"TJ52",-5.83071235064,39.0397322438
"TJ62",-5.71529666594,39.0424782603
"TJ72",-5.59986555095,39.0451102111
"TJ82",-5.48441965823,39.0476280512
"TJ92",-5.36895964085,39.0500317378
"UJ02",-5.25348615241,39.05232123
"UJ12",-5.13799984697,39.0544964888
"UJ22",-5.02250137905,39.056557477
"UJ32",-4.90699140362,39.0585041596
"UJ42",-4.79147057604,39.0603365034
"UJ52",-4.67593955207,39.0620544772
"UJ62",-4.56039898783,39.0636580516
"UJ72",-4.4448495398,39.0651471994
"UJ82",-4.32929186474,39.066521895
"UJ92",-4.21372661974,39.0677821152
"VJ02",-4.09815446215,39.0689278383
"VJ12",-3.98257604956,39.0699590448
"VJ22",-3.86699203979,39.0708757172
"VJ32",-3.75140309085,39.0716778397
"VJ42",-3.63580986095,39.0723653988
"VJ52",-3.52021300844,39.0729383826
"VJ62",-3.40461319179,39.0733967813
"VJ72",-3.2890110696,39.0737405872
"VJ82",-3.17340730053,39.0739697945
"VJ92",-3.05780254331,39.074084399
"WJ02",-2.94219745669,39.074084399
"WJ12",-2.82659269947,39.0739697945
"WJ22",-2.7109889304,39.0737405872
"WJ32",-2.59538680821,39.0733967813
"WJ42",-2.47978699156,39.0729383826
"WJ52",-2.36419013905,39.0723653988
"WJ62",-2.24859690915,39.0716778397
"WJ72",-2.13300796021,39.0708757172
"WJ82",-2.01742395044,39.0699590448
"WJ92",-1.90184553785,39.0689278383
"XJ02",-1.78627338026,39.0677821152
"XJ12",-1.67070813526,39.066521895
"XJ22",-1.5551504602,39.0651471994
"XJ32",-1.43960101217,39.0636580516
"XJ42",-1.32406044793,39.0620544772
"XJ52",-1.20852942396,39.0603365034
"XJ62",-1.09300859638,39.0585041596
"XJ72",-0.977498620948,39.056557477
"XJ82",-0.862000153031,39.0544964888
"XJ92",-0.74651384759,39.05232123
"YJ02",-0.631040359149,39.0500317378
"YJ12",-0.515580341775,39.0476280512
"YJ22",-0.400134449052,39.0451102111
"YJ32",-0.284703334063,39.0424782603
"YJ42",-0.16928764936,39.0397322438
"CD71",1.557307746,38.9750583418
"CD61",1.44190456033,38.9735735206
"CD51",1.32651075458,38.9719745588
"CD41",1.21112599604,38.97026355
"PD71",-6.98038803807,38.9664979002
"PD81",-6.86503569774,38.9644433918
"PD91",-6.74969497409,38.9622747961
"QD01",-6.63436805449,38.9599934242
"QD11",-6.51905351903,38.9575969346
"QD21",-6.40375399604,38.9550877835
"QD31",-6.28846831612,38.952465862
"QD41",-6.17319888703,38.9497291364
"QD51",-6.05814641589,38.9467744579
"TJ41",-5.94217749468,38.9467746998
"TJ51",-5.82712613043,38.9497286917
"TJ61",-5.71185621886,38.9524659583
"TJ71",-5.59657095224,38.9550895219
"TJ81",-5.48127097995,38.9575993379
"TJ91",-5.36595695191,38.9599953636
"UJ01",-5.25062951853,38.9622775584
"UJ11",-5.13528933069,38.9644458834
"UJ21",-5.01993703973,38.9665003018
"UJ31",-4.90457329743,38.9684407786
"UJ41",-4.78919875596,38.9702672808
"UJ51",-4.67381406789,38.9719797772
"UJ61",-4.55841988615,38.9735782389
"UJ71",-4.44301686399,38.9750626385
"UJ81",-4.32760565501,38.9764329507
"UJ91",-4.21218691306,38.9776891523
"VJ01",-4.09676129229,38.9788312219
"VJ11",-3.98132944708,38.9798591399
"VJ21",-3.86589203204,38.980772889
"VJ31",-3.75044970198,38.9815724534
"VJ41",-3.63500311188,38.9822578197
"VJ51",-3.51955291687,38.9828289761
"VJ61",-3.40409977221,38.9832859129
"VJ71",-3.28864433328,38.9836286224
"VJ81",-3.17318725551,38.9838570985
"VJ91",-3.05772919443,38.9839713376
"WJ01",-2.94227080557,38.9839713376
"WJ11",-2.82681274449,38.9838570985
"WJ21",-2.71135566672,38.9836286224
"WJ31",-2.59590022779,38.9832859129
"WJ41",-2.48044708313,38.9828289761
"WJ51",-2.36499688812,38.9822578197
"WJ61",-2.24955029802,38.9815724534
"WJ71",-2.13410796796,38.980772889
"WJ81",-2.01867055292,38.9798591399
"WJ91",-1.90323870771,38.9788312219
"XJ01",-1.78781308694,38.9776891523
"XJ11",-1.67239434499,38.9764329507
"XJ21",-1.55698313601,38.9750626385
"XJ31",-1.44158011385,38.9735782389
"XJ41",-1.32618593211,38.9719797772
"XJ51",-1.21080124404,38.9702672808
"XJ61",-1.09542670257,38.9684407786
"XJ71",-0.98006296027,38.9665003018
"XJ81",-0.864710669313,38.9644458834
"XJ91",-0.749370481473,38.9622775584
"YJ01",-0.634043048089,38.9599953636
"YJ11",-0.51872902005,38.9575993379
"YJ21",-0.403429047764,38.9550895219
"YJ31",-0.288143781142,38.9524659583
"YJ41",-0.172873869573,38.9497286917
"YJ51",-0.0578223170269,38.9467746548
"CD60",1.44387476006,38.8834917761
"CD50",1.32862578477,38.8818975786
"CD40",1.21338674845,38.8801917619
"PD60",-7.09815846554,38.878372241
"PD70",-6.98293983184,38.8764377347
"QD61",-6.00084783606,38.9166490949
"TJ31",-5.99947640457,38.9166698542
"PD80",-6.86773357953,38.8743907019
"PD90",-6.75253886185,38.8722299696
"QD00",-6.63735632784,38.869955589
"QD10",-6.5221880499,38.8675666019
"QD20",-6.40703287827,38.8650651512
"QD30",-6.29189337134,38.8624514344
"QD40",-6.17676810781,38.8597231565
"BD50",0.176767927936,38.8597231613
"QD50",-6.06166013727,38.8568816491
"BD40",0.0616600472981,38.8568816515
"QD60",-6.00228619875,38.8481871645
"BD30",0.00228631924528,38.8481870122
"TJ30",-5.99803793611,38.8481876377
"TJ40",-5.93866477543,38.8568816378
"TJ50",-5.82355591421,38.8597234709
"TJ60",-5.70843112693,38.8624520092
"TJ70",-5.59329105928,38.8650672065
"TJ80",-5.47813635752,38.8675690183
"TJ90",-5.3629676684,38.8699574023
"UJ00",-5.24778563918,38.8722323179
"UJ10",-5.1325909176,38.8743937265
"UJ20",-5.01738415183,38.8764415914
"UJ30",-4.90216599047,38.8783758778
"UJ40",-4.78693708255,38.8801965529
"UJ50",-4.67169807746,38.8819035858
"UJ60",-4.55644962493,38.8834969474
"UJ70",-4.44119237508,38.8849766106
"UJ80",-4.32592697828,38.8863425504
"UJ90",-4.21065408524,38.8875947435
"VJ00",-4.0953743469,38.8887331686
"VJ10",-3.98008841446,38.8897578064
"VJ20",-3.86479693935,38.8906686394
"VJ30",-3.74950057318,38.8914656522
"VJ40",-3.63419996773,38.8921488312
"VJ50",-3.51889577496,38.8927181648
"VJ60",-3.40358864692,38.8931736433
"VJ70",-3.28827923579,38.893515259
"VJ80",-3.17296819383,38.8937430059
"VJ90",-3.05765617334,38.8938568804
"WJ00",-2.94234382666,38.8938568804
"WJ10",-2.82703180617,38.8937430059
"WJ20",-2.71172076421,38.893515259
"WJ30",-2.59641135308,38.8931736433
"WJ40",-2.48110422504,38.8927181648
"WJ50",-2.36580003227,38.8921488312
"WJ60",-2.25049942682,38.8914656522
"WJ70",-2.13520306065,38.8906686394
"WJ80",-2.01991158554,38.8897578064
"WJ90",-1.9046256531,38.8887331686
"XJ00",-1.78934591476,38.8875947435
"XJ10",-1.67407302172,38.8863425504
"XJ20",-1.55880762492,38.8849766106
"XJ30",-1.44355037507,38.8834969474
"XJ40",-1.32830192254,38.8819035858
"XJ50",-1.21306291745,38.8801965529
"XJ60",-1.09783400953,38.8783758778
"XJ70",-0.982615848174,38.8764415914
"XJ80",-0.867409082402,38.8743937265
"XJ90",-0.752214360817,38.8722323179
"YJ00",-0.6370323316,38.8699574023
"YJ10",-0.521863642482,38.8675690183
"YJ20",-0.406708940719,38.8650672065
"YJ30",-0.291568873074,38.8624520092
"YJ40",-0.17644408579,38.8597234709
"YJ50",-0.061335224572,38.8568816378
"YJ60",-0.00196199922329,38.8481876078
"CC69",1.44583564408,38.7934086322
"CC59",1.33073234022,38.7918204813
"PC59",-7.21563779852,38.7901187491
"PC69",-7.10055444714,38.788304775
"PC79",-6.98548128149,38.7863773618
"PC89",-6.87041892554,38.7843365632
"PC99",-6.75536902588,38.7821825051
"QC09",-6.64033218734,38.7799152058
"QC19",-6.52530814415,38.7775346841
"QC29",-6.41029758726,38.7750409821
"QC39",-6.29530259903,38.7724353994
"QC49",-6.18032181455,38.7697155811
"BC59",0.180321635017,38.769715586
"QC59",-6.06535731302,38.7668828332
"BC49",0.0653572232827,38.7668828356
"QC69",-6.00409691515,38.7616729172
"BC39",0.0040969164904,38.7616732944
"TH39",-5.99622672044,38.7616728899
"TH49",-5.93496608406,38.7668838181
"TH59",-5.82000162416,38.7697165838
"TH69",-5.70502131545,38.7724364155
"TH79",-5.59002580054,38.7750432672
"TH89",-5.47501572253,38.7775370948
"TH99",-5.35999172507,38.779917856
"UH09",-5.24495445229,38.7821855104
"UH19",-5.12990454877,38.7843400198
"UH29",-5.01484265957,38.7863813475
"UH39",-4.89976943015,38.7883094589
"UH49",-4.78468550638,38.7901243214
"UH59",-4.6695915345,38.7918259042
"UH69",-4.55448816111,38.7934141785
"UH79",-4.43937603315,38.7948891172
"UH89",-4.32425579785,38.7962506954
"UH99",-4.20912810275,38.7974988899
"VH09",-4.09399359564,38.7986336797
"VH19",-3.97885292456,38.7996550454
"VH29",-3.86370673775,38.8005629696
"VH39",-3.74855568368,38.8013574371
"VH49",-3.63340041094,38.8020384343
"VH59",-3.51824156833,38.8026059496
"VH69",-3.40307980474,38.8030599734
"VH79",-3.28791576916,38.803400498
"VH89",-3.17275011067,38.8036275176
"VH99",-3.05758347842,38.8037410284
"WH09",-2.94241652158,38.8037410284
"WH19",-2.82724988933,38.8036275176
"WH29",-2.71208423084,38.803400498
"WH39",-2.59692019526,38.8030599734
"WH49",-2.48175843167,38.8026059496
"WH59",-2.36659958906,38.8020384343
"WH69",-2.25144431632,38.8013574371
"WH79",-2.13629326225,38.8005629696
"WH89",-2.02114707544,38.7996550454
"WH99",-1.90600640436,38.7986336797
"XH09",-1.79087189725,38.7974988899
"XH19",-1.67574420215,38.7962506954
"XH29",-1.56062396685,38.7948891172
"XH39",-1.44551183889,38.7934141785
